frame_id,timestamp_sec,timestamp_iso,fps,step_id,step_name,activity,anomaly,instruction,lid_angle_deg,lid_state,wrist_cam_x,wrist_cam_y,wrist_cam_z,wrist_rack_x,wrist_rack_y,wrist_rack_z,elbow_angle_deg,shoulder_angle_deg,body_orientation_deg,rom_violated,container_rack_x,container_rack_y,container_rack_z,container_xmin,container_ymin,container_xmax,container_ymax,component_rack_x,component_rack_y,component_rack_z,component_xmin,component_ymin,component_xmax,component_ymax,component_state,component_is_inside,hand_to_object_dist_m,llm_verified_step,llm_verified_name,llm_confidence,llm_reason
268,22.495,2026-09-16T13:46:14.169998Z,16.3,4,COMPLETE,HOLDING RED BOX [ROM LIMIT],NONE,Box closed. Experiment successfully completed.,0.0,CLOSED,-0.756,-0.323,1.2,-0.738,-1.229,2.078,145.0,145.2,-60.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
269,22.562,2026-09-16T13:46:14.237563Z,16.3,4,COMPLETE,HOLDING COMPONENT BOX [ROM LIMIT],NONE,Box closed. Experiment successfully completed.,7.0,CLOSED,-0.751,-0.324,1.2,-0.77,-1.215,2.086,145.0,143.4,-58.8,1,-0.566,-1.114,2.144,299.6,277.3,536.0,439.0,-0.465,-1.232,2.019,466.0,152.0,524.0,219.0,RELEASED,0,0.312,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
270,22.624,2026-09-16T13:46:14.299749Z,16.2,4,COMPLETE,HOLDING COMPONENT BOX [ROM LIMIT],NONE,Box closed. Experiment successfully completed.,12.3,CLOSED,-0.756,-0.323,1.2,-0.763,-1.218,2.084,145.0,143.5,-60.8,1,-0.565,-1.114,2.145,301.1,279.1,536.7,438.6,-0.466,-1.232,2.019,466.0,152.0,522.0,220.0,RELEASED,0,0.305,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
271,22.713,2026-09-16T13:46:14.387955Z,10.7,4,COMPLETE,HOLDING COMPONENT BOX [ROM LIMIT],NONE,Box closed. Experiment successfully completed.,16.2,CLOSED,-0.768,-0.314,1.2,-0.773,-1.212,2.088,145.0,141.1,-58.5,1,-0.565,-1.113,2.145,299.9,280.2,537.6,438.1,-0.466,-1.232,2.018,466.0,150.0,522.0,220.0,RELEASED,0,0.315,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
272,22.783,2026-09-16T13:46:14.458696Z,16.1,1,BOX_OPENED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,30.9,OPEN,-0.78,-0.301,1.2,-0.784,-1.204,2.092,145.0,140.2,-58.1,1,-0.385,-1.247,2.068,512.1,117.8,670.8,304.6,-0.385,-1.247,2.068,559.7,186.2,623.2,236.2,DOCKED,1,0.402,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
273,22.853,2026-09-16T13:46:14.528168Z,12.8,1,BOX_OPENED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,41.9,OPEN,-0.783,-0.291,1.2,-0.793,-1.192,2.099,145.0,141.6,-59.2,1,-0.385,-1.247,2.068,511.1,118.5,670.5,304.2,-0.385,-1.247,2.068,558.9,186.3,622.7,236.3,DOCKED,1,0.413,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
274,22.921,2026-09-16T13:46:14.596075Z,16.1,1,BOX_OPENED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,50.2,OPEN,-0.788,-0.291,1.2,-0.794,-1.19,2.1,145.0,139.3,-57.1,1,-0.386,-1.248,2.067,511.0,117.9,670.0,303.1,-0.386,-1.248,2.067,558.7,185.5,622.3,235.5,DOCKED,1,0.414,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
275,22.984,2026-09-16T13:46:14.658876Z,16.2,1,BOX_OPENED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,56.4,OPEN,-0.79,-0.283,1.2,-0.795,-1.188,2.101,145.0,138.9,-57.2,1,-0.385,-1.248,2.067,511.2,117.0,670.4,303.7,-0.385,-1.248,2.067,559.0,185.4,622.7,235.4,DOCKED,1,0.416,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
276,23.041,2026-09-16T13:46:14.716550Z,16.0,1,BOX_OPENED,HOLDING RED BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,42.3,OPEN,-0.798,-0.271,1.2,-0.799,-1.179,2.107,145.0,137.7,-56.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
277,23.099,2026-09-16T13:46:14.774291Z,16.2,1,BOX_OPENED,HOLDING RED BOX [ROM LIMIT],NONE,Box opened. Next step: Please take out the object.,31.7,OPEN,-0.798,-0.265,1.2,-0.804,-1.171,2.112,145.0,137.8,-56.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
278,23.17,2026-09-16T13:46:14.845615Z,16.2,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,23.8,OPEN,-0.796,-0.258,1.2,-0.802,-1.166,2.115,145.0,136.2,-56.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
279,23.255,2026-09-16T13:46:14.930293Z,12.9,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,17.8,CLOSED,-0.793,-0.244,1.2,-0.798,-1.156,2.12,145.0,137.4,-57.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
280,23.321,2026-09-16T13:46:14.996048Z,12.9,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,13.4,CLOSED,-0.803,-0.244,1.2,-0.801,-1.15,2.123,145.0,136.2,-56.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
281,23.4,2026-09-16T13:46:15.075586Z,12.8,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,10.0,CLOSED,-0.8,-0.242,1.2,-0.809,-1.153,2.122,145.0,134.9,-56.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
282,23.461,2026-09-16T13:46:15.136562Z,16.4,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,7.5,CLOSED,-0.799,-0.24,1.2,-0.805,-1.154,2.122,145.0,135.1,-57.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
283,23.539,2026-09-16T13:46:15.214598Z,16.3,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,5.6,CLOSED,-0.803,-0.243,1.2,-0.806,-1.155,2.121,145.0,135.9,-57.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
284,23.595,2026-09-16T13:46:15.270590Z,13.0,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,4.2,CLOSED,-0.805,-0.243,1.2,-0.809,-1.157,2.12,145.0,135.5,-56.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
285,23.663,2026-09-16T13:46:15.338665Z,15.9,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,3.2,CLOSED,-0.803,-0.246,1.2,-0.808,-1.157,2.12,145.0,136.1,-57.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
286,23.733,2026-09-16T13:46:15.408600Z,13.0,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,2.4,CLOSED,-0.805,-0.245,1.2,-0.807,-1.159,2.119,145.0,136.1,-57.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
287,23.795,2026-09-16T13:46:15.470757Z,16.0,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,1.8,CLOSED,-0.807,-0.244,1.2,-0.81,-1.158,2.12,145.0,136.1,-57.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
288,23.86,2026-09-16T13:46:15.535191Z,15.7,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,1.3,CLOSED,-0.804,-0.244,1.2,-0.807,-1.16,2.118,145.0,137.9,-59.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
289,23.924,2026-09-16T13:46:15.599529Z,16.0,2,OBJECT_EXTRACTED,HOLDING RED BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,1.0,CLOSED,-0.802,-0.247,1.2,-0.801,-1.162,2.117,145.0,138.7,-59.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
290,23.991,2026-09-16T13:46:15.665828Z,16.2,2,OBJECT_EXTRACTED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,7.9,CLOSED,-0.801,-0.252,1.2,-0.799,-1.167,2.114,145.0,138.5,-59.4,1,-0.63,-1.28,2.049,229.2,37.4,483.9,312.1,-0.63,-1.28,2.049,305.6,140.4,407.5,209.1,DOCKED,1,0.214,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
291,24.05,2026-09-16T13:46:15.725510Z,15.9,2,OBJECT_EXTRACTED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,13.3,CLOSED,-0.794,-0.264,1.2,-0.795,-1.176,2.109,145.0,139.1,-59.2,1,-0.631,-1.281,2.048,227.5,38.1,482.8,308.9,-0.631,-1.281,2.048,304.1,139.6,406.2,207.4,DOCKED,1,0.204,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
292,24.112,2026-09-16T13:46:15.787450Z,16.2,2,OBJECT_EXTRACTED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,17.4,CLOSED,-0.792,-0.272,1.2,-0.789,-1.186,2.103,145.0,138.6,-57.5,1,-0.634,-1.282,2.047,223.0,37.5,482.6,307.3,-0.634,-1.282,2.047,300.9,138.7,404.7,206.1,DOCKED,1,0.191,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
293,24.175,2026-09-16T13:46:15.849998Z,15.7,2,OBJECT_EXTRACTED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,20.3,OPEN,-0.783,-0.285,1.2,-0.784,-1.195,2.098,145.0,138.6,-56.6,1,-0.636,-1.283,2.047,218.1,35.5,483.0,307.7,-0.636,-1.283,2.047,297.6,137.6,403.5,205.6,DOCKED,1,0.179,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
294,24.237,2026-09-16T13:46:15.912764Z,16.3,2,OBJECT_EXTRACTED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,22.4,OPEN,-0.77,-0.302,1.2,-0.771,-1.21,2.09,145.0,139.2,-57.2,1,-0.637,-1.283,2.047,217.3,33.9,482.7,308.6,-0.637,-1.283,2.047,296.9,136.9,403.1,205.6,DOCKED,1,0.159,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
295,24.301,2026-09-16T13:46:15.976156Z,16.1,2,OBJECT_EXTRACTED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,35.6,OPEN,-0.756,-0.314,1.2,-0.755,-1.223,2.082,145.0,139.7,-57.6,1,-0.383,-1.252,2.065,513.4,115.1,672.7,297.1,-0.383,-1.252,2.065,561.2,181.1,624.9,231.1,DOCKED,1,0.374,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
296,24.357,2026-09-16T13:46:16.032698Z,17.2,2,OBJECT_EXTRACTED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Object extracted. Next step: Please return the object into the box.,34.2,OPEN,-0.746,-0.328,1.2,-0.743,-1.234,2.076,145.0,137.8,-56.9,1,-0.629,-1.286,2.045,231.5,32.2,482.1,303.7,-0.629,-1.286,2.045,306.7,134.0,406.9,201.8,DOCKED,1,0.129,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
297,24.423,2026-09-16T13:46:16.098747Z,15.2,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX [ROM LIMIT],NONE,Object returned. Next step: Please close the box.,32.9,OPEN,-0.739,-0.328,1.2,-0.735,-1.241,2.071,145.0,133.6,-54.5,1,-0.631,-1.287,2.045,228.6,30.9,482.6,303.5,-0.631,-1.287,2.045,304.8,133.1,406.4,201.3,DOCKED,1,0.117,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
298,24.49,2026-09-16T13:46:16.165001Z,15.9,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,43.5,OPEN,-0.718,-0.319,1.2,-0.722,-1.234,2.076,97.3,134.1,-56.7,0,-0.384,-1.255,2.063,511.6,109.8,673.3,294.9,-0.384,-1.255,2.063,560.1,177.3,624.8,227.3,DOCKED,1,0.339,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
299,24.573,2026-09-16T13:46:16.248559Z,12.9,3,OBJECT_RETURNED,HOLDING RED BOX,NONE,Object returned. Next step: Please close the box.,32.6,OPEN,-0.708,-0.308,1.2,-0.702,-1.221,2.083,95.7,138.7,-59.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DOCKED,1,0.5,2,OBJECT_EXTRACTED,0.88,Deterministic kinematic fallback verification.
300,24.665,2026-09-16T13:46:16.339970Z,11.4,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,31.5,OPEN,-0.692,-0.312,1.2,-0.69,-1.216,2.086,83.9,142.1,-59.9,0,-0.632,-1.289,2.044,227.2,27.8,482.2,303.0,-0.632,-1.289,2.044,303.7,131.0,405.7,199.8,DOCKED,1,0.102,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
301,24.753,2026-09-16T13:46:16.428075Z,10.1,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,30.6,OPEN,-0.687,-0.295,1.2,-0.68,-1.212,2.088,102.5,141.6,-64.6,0,-0.629,-1.277,2.05,230.9,30.0,483.1,325.5,-0.629,-1.277,2.05,306.6,140.8,407.4,214.7,DOCKED,1,0.091,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
302,24.812,2026-09-16T13:46:16.487590Z,16.3,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,29.9,OPEN,-0.672,-0.283,1.2,-0.674,-1.198,2.096,103.6,143.6,-66.7,0,-0.627,-1.277,2.05,234.7,29.7,483.8,325.9,-0.627,-1.277,2.05,309.4,140.8,409.1,214.8,DOCKED,1,0.103,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
303,24.887,2026-09-16T13:46:16.562474Z,16.1,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,29.5,OPEN,-0.66,-0.27,1.2,-0.659,-1.184,2.104,108.4,147.8,-69.8,0,-0.625,-1.281,2.048,238.3,28.9,484.0,318.2,-0.625,-1.281,2.048,312.0,137.4,410.3,209.7,DOCKED,1,0.117,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
304,24.941,2026-09-16T13:46:16.616100Z,14.5,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,29.1,OPEN,-0.657,-0.258,1.2,-0.652,-1.173,2.111,116.8,150.8,-72.7,0,-0.623,-1.282,2.048,241.2,28.3,485.0,317.4,-0.623,-1.282,2.048,314.4,136.7,411.9,208.9,DOCKED,1,0.129,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
305,25.006,2026-09-16T13:46:16.681445Z,17.8,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,29.0,OPEN,-0.647,-0.245,1.2,-0.648,-1.161,2.118,122.1,151.4,-74.7,0,-0.621,-1.283,2.047,244.3,28.4,485.7,315.1,-0.621,-1.283,2.047,316.8,135.9,413.3,207.6,DOCKED,1,0.144,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
306,25.076,2026-09-16T13:46:16.751445Z,12.9,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,28.7,OPEN,-0.653,-0.241,1.2,-0.645,-1.151,2.123,125.0,153.2,-74.8,0,-0.62,-1.284,2.047,246.1,30.8,485.4,310.6,-0.62,-1.284,2.047,317.9,135.7,413.6,205.7,DOCKED,1,0.155,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
307,25.146,2026-09-16T13:46:16.820922Z,16.0,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,28.5,OPEN,-0.651,-0.24,1.2,-0.653,-1.153,2.122,124.7,153.4,-75.1,0,-0.619,-1.284,2.047,247.8,30.5,485.1,311.2,-0.619,-1.284,2.047,319.0,135.8,413.9,206.0,DOCKED,1,0.155,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
308,25.216,2026-09-16T13:46:16.891222Z,12.9,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,28.4,OPEN,-0.648,-0.24,1.2,-0.652,-1.154,2.121,120.2,152.7,-74.2,0,-0.619,-1.284,2.046,249.2,30.7,484.3,309.6,-0.619,-1.284,2.046,319.7,135.3,413.7,205.0,DOCKED,1,0.154,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
309,25.279,2026-09-16T13:46:16.953844Z,16.0,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,28.3,OPEN,-0.647,-0.241,1.2,-0.65,-1.156,2.12,118.1,152.3,-74.1,0,-0.619,-1.285,2.046,249.9,30.0,483.5,309.3,-0.619,-1.285,2.046,320.0,134.7,413.4,204.6,DOCKED,1,0.152,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
310,25.341,2026-09-16T13:46:17.016335Z,16.2,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,28.2,OPEN,-0.645,-0.245,1.2,-0.648,-1.159,2.118,115.4,152.3,-74.0,0,-0.62,-1.285,2.046,249.6,30.2,482.3,307.6,-0.62,-1.285,2.046,319.4,134.2,412.5,203.6,DOCKED,1,0.149,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
311,25.404,2026-09-16T13:46:17.079194Z,16.3,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,28.2,OPEN,-0.647,-0.251,1.2,-0.649,-1.164,2.115,111.9,150.8,-73.0,0,-0.621,-1.286,2.045,248.1,29.7,481.3,306.0,-0.621,-1.286,2.045,318.1,133.3,411.3,202.4,DOCKED,1,0.144,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
312,25.463,2026-09-16T13:46:17.138768Z,16.0,3,OBJECT_RETURNED,RETURNING COMPONENT BOX INTO BOX,NONE,Object returned. Next step: Please close the box.,28.1,OPEN,-0.641,-0.252,1.2,-0.647,-1.168,2.113,111.2,152.4,-72.6,0,-0.622,-1.285,2.046,247.4,30.8,480.9,308.8,-0.622,-1.285,2.046,317.5,135.0,410.9,204.5,DOCKED,1,0.137,4,COMPLETE,0.88,Deterministic kinematic fallback verification.
